participant_id,age
469128986440,53.41273100616017
414506329694,72.26557152635182
462590078135,22.5
195935417501,21.0
603550058118,21.0
900669455649,23.0
668199381050,18.0
621736610839,10.69589041
192108161449,25.0
334998047154,19.0
438858327228,59.12936344969199
799096182745,25.93839835728953
698919527941,15.3
844469283877,14.1
512682505677,21.0
322877038510,37.21013004791239
327818254945,74.6365503080082
117262576182,9.7
642532666019,19.0
876267012411,19.0
762070675429,62.0
572513296369,21.0
942337019356,23.0
376614727318,11.02465753
755625059611,8.851472
490316768116,27.0
319525352770,61.58795345653662
995055914773,23.0
184796333025,15.0
894512709599,12.36
221448045666,20.0
687363608821,10.80547945
306129715275,12.0
365948065175,8.0
376916029284,46.00684462696783
938749379533,19.0
715730829823,46.0
195818230472,25.0
487060207493,23.0
579548048094,10.60273973
404890471575,51.0
199368890202,27.0
142608681206,31.0
890378597643,19.0
411909651851,19.0
341026253050,69.54688569472964
371096451080,21.0
842405684907,11.0
289461458220,18.0
380107200295,19.0
926186325110,21.0
857482847130,16.0
900503064848,23.0
628738898345,21.0
946000351967,19.0
441115735819,22.5
663994701427,24.2611
107385462103,19.0
943359697274,9.471232877
715188657730,41.90280629705681
731158961758,26.0
795773669005,67.5
346320393320,27.5
911803480648,19.0
361497480263,25.0
853829288453,14.86
992514956211,15.0
210405402058,27.5
794588803641,9.301369863
854122998143,23.0
891609925981,13.0
734237194162,24.0
361390550814,12.08
959069242210,22.0
976182490642,33.53
476332359213,66.94866529774127
645710982073,21.0
361024685049,16.9
256511281689,19.0
620208115958,19.0
831420461855,18.0
556282864284,19.0
745767581086,8.854794521
604403915211,22.5
498296814482,9.057534247
801338861657,22.0
382993467413,21.0
644732629191,19.0
782213755099,19.0
135700393345,19.0
737123719510,19.0
479447504648,10.2
202617672982,11.28493151
334236675736,26.0
554433867792,11.0
375954438630,9.3
715646324429,19.0
205057332807,23.0
199939483372,56.87337440109514
754454498342,22.0
989364744933,63.54004106776181
303698168005,70.24777549623546
726037746493,19.0
104333986026,8.380561
828311225647,12.01
697168059795,21.0
615418240534,23.0
326361078662,56.2
930307385185,19.0
126731927083,21.0
137249105377,19.0
779760142266,20.0
972640558751,19.0
638986001058,11.0
822667153127,60.895277207392205
645057554740,21.0
754065609304,27.0
622939334251,8.983561644
558939022769,24.0
244085485212,10.4
620984229042,44.88158795345654
460977191979,23.0
365929187605,23.0
416547426671,19.0
720232681928,19.0
219534619012,19.0
356952233015,19.0
769197912961,23.0
234754984795,24.0
674592363321,73.56331279945243
762833422997,79.0
567035745011,10.50136986
772633785103,19.0
510978667156,10.67671233
440221941356,21.0
561933935805,28.61327857631759
932962485355,20.0
657490657270,25.0
705884941324,17.0
333365007279,19.0
665230680224,23.0
959189618055,19.83
451568083712,27.0
768568343560,20.0
901120068549,21.0
716555194023,24.85420944558521
887796798530,29.738535249828885
392003255317,22.5
632118830745,27.0
274268361591,72.5
472325050640,60.0
966603052384,64.66255989048598
702089918687,22.5
840924117029,21.0
596648006143,22.0
986662453858,22.5
137935620257,19.0
123233851263,25.0
679762367696,46.22039698836414
306640245722,33.0
471055677982,67.5
619550922545,38.77344284736482
794804660894,14.0
947217988145,10.6927
485023310830,13.38
620257630539,19.0
472759352092,59.22245037645448
961483413696,8.153319999999999
761342473396,21.0
208102410175,27.5
640474032496,19.0
197022623926,19.7591
783542275031,21.0
795999168691,37.0
543866398227,11.84383562
416363571113,16.0
948173892357,22.5
648086716299,37.6974674880219
786291754095,8.3313
859071508378,39.2526
478046709665,53.30595482546201
194684487354,27.5
547139274284,19.0
836293495017,13.0
680990983274,28.0
725415967620,19.0
562931531957,75.82751540041069
647719670521,19.0
177231880980,33.0
809063090399,48.0
675459567756,21.0
297343119496,21.0
351603832845,63.24709103353867
672611254530,21.0
140606705309,10.08
641785343493,24.76386036960985
614478580712,72.82683093771391
537117242845,21.0
194461506428,27.5
287470725724,14.0
702445157950,19.0
801361893773,19.0
254729298278,42.5
715391018569,59.47159479808349
131485716864,10.49
249349570195,19.0
166243374724,10.83
306285398472,13.0
985675086687,9.270362765
871227205934,45.6974674880219
499061605207,20.0
811800470787,12.0
823314386412,23.0
505313912099,10.0
992555534948,20.213552361396307
340425446065,53.32785763175906
156820928962,19.0
507959688959,23.0
364387139516,20.0
671881150872,21.0
550373790770,26.57905544147844
133292484570,29.0
284979093050,25.0
625380292482,19.0
100544064116,15.0
121738146757,25.0
592480598244,19.0
232603114020,21.0
101942030871,19.0
451093590992,20.51
355310107861,21.0
167716104239,20.0
398850980214,23.0
172045848348,18.0
789505181151,21.0
427917643660,15.0253
856532049659,9.79
523327138347,15.91
544128411470,74.98973305954826
936672607215,19.0
994359308124,21.0
802325946883,21.0
866125125908,67.16221765913758
662096726150,13.0
808051274484,32.5
659006086496,18.0
594451160548,21.0
467659061528,73.18275154004107
526879269662,21.0
276300333762,19.0
831498430235,21.0
515473988139,72.5
130750381188,27.01437371663245
742564189204,19.0
787007356879,22.0
429751358413,19.0
841148850958,47.0
169353478984,19.0
120208266498,60.539356605065024
929232257334,29.77138945927447
684188028169,11.66849315
716969824239,23.0
250479162697,59.38124572210815
134999314713,23.0
701764432954,38.93771389459275
452912513368,19.0
848304365784,28.0
659008210173,22.5
841518676943,25.0
802008837921,25.0
685299118745,18.0
237021285455,27.0
558593437333,18.0
905521354661,16.66
787199115410,62.5
825201030964,22.0
597843888777,9.73
354907815533,8.178082192
557315657627,27.5
387252211403,18.0
387984296108,21.0
347809484806,22.5
477274544676,24.0
775830586801,29.0
205485410446,27.0
699308493154,20.0
108681547305,21.0
234024541244,25.0
247404824122,19.0
306848656753,8.39
117310191719,21.0
281250458251,10.29
190741588707,19.0
886027172791,22.5
460702666723,19.0
893805064891,28.0
276750471965,13.0
680339578873,50.90212183436002
461138178469,19.0
394058698992,19.0
197974406551,23.9
115044780386,33.68651608487337
130488967679,22.0
776152914559,24.002737850787128
403868905316,9.5
745910997827,21.0
737776786402,11.0
422726021651,21.0
819058231563,50.65023956194389
749312838847,8.17
615539517070,17.0
591687985082,19.0
409603744945,23.0
656989737791,41.09514031485284
924651987648,11.76438356
245306557719,30.0
744298999140,47.5
497610867892,23.0
886003620269,19.0
271317255923,23.69883641341547
514546668706,60.9199178644764
808039124835,19.0
119139956064,24.312114989733058
925503805331,25.0
292562158968,19.0
126388114927,19.0
291587861176,16.104
631760081925,21.0
183469803882,29.0
578842404933,24.0
203856470224,65.85352498288843
351489708854,19.0
645780261271,27.0
664760112772,56.939082819986325
882865046935,21.0
317505052751,21.0
707928232054,23.0
890440701443,9.575342466
113308512211,61.0
711460991328,25.0
158783204186,7.126626
511100454521,19.0
693399183927,22.5
120396235891,8.1013
626261127584,59.88227241615331
816794694787,19.0
728218320536,23.0
140330630373,22.5
326678679771,28.996577686516083
713258499606,86.19849418206707
700247842557,25.0
316019186858,23.0
250985467668,19.0
385702896791,19.0
791276074550,32.5
146639891883,22.5
172761051392,21.0
476225261644,19.0
670965706532,18.0
225761821123,67.5
481338540032,27.5
704612841491,25.0
475410408128,21.33
973607125517,8.063013698999999
705347968085,33.138945927446954
222857937247,11.0
698839379175,9.0
260062396891,19.0
952477762961,21.0
924511741709,64.0
788150792132,22.0
619456358765,29.0
318449589396,25.927446954141
211700292441,8.0
170052380551,19.0
883718570961,19.0
660910676815,20.0
179250768268,69.0
319982702208,9.7201
709739847071,27.3812
223760514375,21.0
292984908300,23.0
173601103742,21.0
718994616498,22.0
537131646189,54.277891854893895
703251898539,21.0
687870123935,21.0
889247652259,49.0
871014392779,23.0
923642697698,19.0
225946046364,19.0
510407668762,15.53
304646821863,19.0
823338568536,19.0
930665355870,58.76796714579056
678825690563,67.5
639397399359,13.0
429746311818,73.54414784394251
124676200421,19.0
830297451917,23.0
506026946056,22.0
634456883025,24.0
561752414596,46.0
665518598470,9.161
234533737919,11.0
244687579716,19.0
215419545430,13.66
210286147525,21.0
894332605596,21.0
706711530535,20.0
551972724558,21.0
955099440993,19.0
296950225202,72.5
449691454748,21.0
119194819365,19.2
341598013517,54.74332648870637
926492892497,67.4551676933607
846161019971,22.0
456043823379,19.0
166141323302,22.5
717096758205,20.0
207275791415,78.20396988364135
612846439329,23.0
864075417113,24.0
959696927213,58.36824093086928
880811779741,19.0
907173410181,19.0
104230378530,21.0
800520411823,22.0
648249718476,11.76164384
616650002943,49.0
302717422870,57.22108145106093
175836676634,13.0
546466749045,20.0
211816595199,45.61533196440794
538224989757,23.0
357408449075,45.25667351129363
802577239020,10.09041096
674684870917,21.0
824258100265,19.0
445357467271,22.5
648515033769,14.42
310907729263,70.55989048596851
112365363383,22.0
345317688447,27.0
250739202322,23.0
890940320423,31.0
484948078712,58.04243668720055
423076478965,33.0
388025307838,13.0
207254625725,21.0
291670704840,14.0
203218358650,25.0
371655681187,21.0
480168790227,34.0
389059678082,9.282191781
232954346633,22.5
491354632411,23.0
890363771287,74.01232032854209
528365243313,19.0
453679403294,19.0
691921149119,29.49760438056126
530581463174,36.46817248459959
877523533189,22.0
451748173269,23.0
570598617499,11.8109589
452339919944,27.0
935002971646,9.619178082
123319906652,11.50718686
430212986919,24.85420944558521
330605044269,21.0
619614013878,40.0
725586193692,23.0
891643843487,21.0
694932022560,27.5
139265000445,21.0
421557870822,20.0
360501602626,23.0
358063655154,21.0
333684578808,11.66027397
525079718146,44.2
443441729661,27.5
241198125340,21.0
989610403127,58.71594798083505
775870565890,13.21643836
665112865981,19.0
784746686469,12.2546
651562292984,21.0
487347404192,21.0
350232178893,21.0
334239670511,19.0
975567474439,10.99
806757429701,69.60985626283367
565839592675,22.0
872310189561,25.0
869287444915,22.5
878901535563,21.0
287389356878,74.0
149522007327,23.0
111786255278,19.0
955861473301,69.0
304120926484,12.0
125891952943,19.0
987405498938,14.0
441895637368,34.0
844809889086,20.34
876168816548,14.0
613987073343,27.5
426538206069,25.0
473893612384,21.0
163329912000,25.0
242113707606,25.0
565025526070,21.0
239667774037,19.0
846911830744,12.25
620369093938,10.7529
488848096628,20.0
522535703135,77.0
772805471815,25.0
918148858049,12.16438356
686082388541,30.0
526462261938,21.0
443563336342,19.0
494597935437,22.0
724285887201,21.0
858715801001,19.0
563294691785,8.783561644
437563318459,11.0
527212529902,19.0
810607919990,22.0
366419892031,27.0
837432293199,32.361396303901444
314392017666,21.0
169489783028,41.82067077344285
309746819287,30.417522245037645
997337611588,23.0
427009086482,10.2218
974659202683,14.0
787417420604,23.0
442200955077,44.20533880903491
399087126702,19.0
707875583398,23.0
398759391290,55.58110882956878
832211824826,36.0
429708332868,23.0
515081497394,21.0
845938829891,21.0
348206206376,20.0
142069343741,19.0
984146928463,60.895277207392205
341274549863,21.0
305035849276,25.0
951545085553,28.5613
801540568785,27.0
178636788500,21.0
121916223122,72.5
798868156113,11.9
213073713974,11.8816
866415490846,16.0
726357481279,25.0
939910199671,34.0
213494831059,11.1999
482555510183,19.0
960401383220,23.0
639549203110,20.9
268346653282,22.0
695333487294,9.229295
465311144460,27.0
612159600570,19.0
345814656280,81.94113620807666
973735615773,19.0
757266037663,25.0
528349758820,26.0
111020130501,21.0
861531345127,19.0
703811884563,19.0
868388089302,19.0
375011751246,21.0
536879781890,19.0
417519708424,21.0
731053537710,28.0
801779602005,23.0
633708423748,21.0
293359437443,23.0
308203540046,23.0
217737190292,16.1
521130407753,19.0
557844531627,23.0
334015511861,8.0
274305053661,23.0
132529129288,11.0
218946650908,20.0
548382705939,14.25
842437178908,10.0
981966417728,29.85
125580637682,24.0
687905632775,21.0
314809725029,14.0
812837651289,9.1068
550394965552,32.0
104625609853,21.38261464750171
787231969341,59.0
184653081457,27.5
399293606571,37.0
436435395823,50.5242984257358
501401162183,62.5
940869963183,19.0
940263536733,24.26
915647446189,19.0
535707981968,24.0
782541652483,22.5
872890949648,23.0
566211969588,23.0
341486332051,9.0
722431421602,21.0
350614246455,21.0
239134718630,21.0
751517719808,24.0
600488415104,25.0
197226188680,60.46269678302532
244062002869,8.0
479540589250,19.0
383278900382,21.0
943000203930,22.0
940884975885,19.0
600444550688,22.5
819728345558,12.0
601575314713,18.0
683939707752,63.81656399726214
202694887076,23.0
967034372580,9.887671233
470124848081,33.0
552670227215,12.42739726
252716718575,21.0
774375266270,22.5
795872008215,21.0
806223413897,23.0
739807799326,15.35
446116942428,13.63
906156735518,25.661875427789184
368153573682,75.97262149212868
596962321361,9.375342466
702874441281,72.5
381299063045,21.0
406506048364,10.24109589
904963069377,19.0
867260065005,42.507871321013006
378455376400,14.0
564848221621,23.2909
143693932248,14.2
935183687348,19.0
261666162953,28.0
510703389436,21.0
300202586409,21.0
443216080871,21.0
351385167537,27.83572895277207
237774525299,24.0
255136963981,28.0
421587906428,19.0
416382670304,25.0
242738003665,21.0
279716221372,13.0
876065686543,14.25
561139464018,69.0
382503391733,21.0
644906648465,27.0
425345863440,21.0
942097864031,22.647501711156742
133104642441,25.0
310951661896,25.0
929587773359,23.0
658776671303,17.83
403901799268,35.0
609017504616,19.0
334710741179,9.021917808
133559617458,42.0
287694968928,58.28062970568104
921444161224,21.0
910309160908,27.5
978703528815,33.0
280491821637,11.04109589
206815249910,45.7741273100616
179730432713,24.0
855788658491,27.822039698836413
114383938758,22.5
377767908219,55.08829568788501
346545954848,11.15890411
320423880026,25.0
443699143391,19.0
418508603690,19.0
101404752059,31.0
541568909688,7.0
752827719198,20.0
960700816342,28.0
798827199180,19.0
403072282252,19.0
337609361472,21.0
295485375852,13.0
576627281914,37.5
764231879634,27.5
833405084335,24.0
766685974606,13.92
717749803047,23.0
424384119731,19.0
259391245786,59.0
116096622843,15.0
341853067493,9.9
660642229990,19.0
874881043824,21.0
612699294349,38.0
335118521931,21.0
415092780642,21.0
429376973784,21.0
805727987150,45.37987679671458
640225753017,11.0
372796067335,34.0
855367719661,13.0
214324126120,21.0
816361417384,21.0
768580810599,23.0
105890017872,10.96712329
296199045528,22.5
110648343433,22.0
948196399366,10.92
247003464078,21.0
789284069383,24.17522245037645
355720694224,72.13141683778234
617228447780,21.0
632509073360,11.55
250511855843,8.9747
886636260175,21.0
573108584695,19.0
978611220179,21.0
172216873628,24.0
324287385116,60.86789869952089
494149399145,10.30410959
809580291106,30.0
144197550366,21.0
566155888990,24.28473648186174
277072542882,27.0
865130064686,23.0
962058833465,12.0
479008488319,21.0
257828464685,19.0
978719853586,36.70636550308008
593517093579,22.5
610293547167,21.0
682373025096,16.5
137109291560,11.0
994089426413,27.9
667802455407,58.0
375744717263,19.0
992939872393,24.0
155704740362,23.0
421547770064,8.506849315
377800494410,19.0
299690677871,32.0
271880337764,19.0
153874780317,21.0
190572977508,21.0
812214146764,19.08
933669624404,24.8952772073922
398220399143,27.0
947029891941,25.0
998196661811,20.0
818138400676,62.80355920602327
399633402331,15.75
806984120210,57.5
720493926180,8.594520548
450416431697,21.0
105288153937,15.92
994666209803,37.5
251693910372,11.0
288264084208,7.764544832
914173373482,23.0
922622292927,21.0
518818481065,23.0
368864599927,46.89664613278576
758975121093,19.0
326733202937,19.0
166414771116,28.3669
685152998724,21.0
606245703129,19.0
797020001946,23.0
988922689261,39.0
743352477595,27.5
688740919551,9.808219178
567138629151,24.6
881950556152,14.0
391717879650,19.0
232903721765,19.0
366954527967,10.25
993886391753,60.0164271047228
865831043042,12.36164384
282274124491,13.24931507
934881118276,21.0
443586727583,18.0
427255899112,13.0
494562255867,12.9
916542852934,27.5
523987222100,21.0
975770121455,8.2
466416085736,13.0
958916458255,11.4962
899087531809,10.43561644
543380072448,20.0
144960174539,23.0
572750930282,21.0
367831112850,27.0
903137810093,18.0
974416298113,33.0
346578532827,26.0
642488241612,25.0
630442925754,23.0
717923170669,58.0
127621480063,19.0
948053748378,25.0
815980899157,10.80547945
175461878916,16.3943
129609320842,34.47775496235455
502800059899,21.0
502254701139,17.0
557526146186,19.0
264782182812,55.0
278098605573,17.2
568610648241,14.0
693783915366,19.0
717904447748,7.0
215309667822,23.0
426162600454,19.0
736060141260,44.8514715947981
901853622053,24.0
565741667065,15.1
680398942665,21.0
952405077290,19.0
226872124353,18.0
750206436120,25.0
474905652662,23.0
923062764742,27.5
678999721414,27.5
347536493520,21.0
975176498961,21.0
276630944980,72.5
775700335060,12.0
931789686026,21.0
602900008789,29.27857631759069
178028010876,23.0
552444560261,69.6892539356605
500210727969,19.0
717875401784,65.11430527036276
657153755669,31.0
805806601715,18.0
606619069147,14.2
283866019979,25.0
996716777224,23.0
772653333590,20.0
828187678695,8.1
948402139122,21.0
652391251578,19.0
238305757701,21.0
617551838591,26.0
582956839439,21.0
914841201324,25.0
142380817861,21.0
525443507902,14.0
661217121523,21.0
483923683945,25.4072553045859
788492862739,69.0
979591660457,19.0
887907228454,21.0
288275511552,57.06776180698152
604727014440,15.25
803554308913,22.0
154926948330,21.0
424379445589,19.0
272887401785,21.0
716652117874,72.5
882803056246,27.5
644890417557,21.0
157479410408,19.0
919231839233,21.0
757369811232,21.0
187117061343,24.0
318994317964,16.0
214490071049,6.685832
134360128280,22.5
158500314736,32.0
336832105241,32.5
749050549103,18.8008
500943633771,21.0
582536446323,24.0
568161091231,51.65776865160849
976941323987,21.0
573830855349,21.0
974114228993,19.0
426134424341,18.0
560549455828,27.5
784538675800,19.0
593650733821,27.0
342263404069,25.0
540417431290,18.0
741157514614,19.0
284188545251,21.0
100263562592,21.0
708489424449,23.0
299666419729,30.0
937301500163,21.0
553719287153,22.5
463896670279,19.0
954625005461,12.74246575
798608728848,19.0
522546505826,54.21492128678987
619633240608,21.0
421334775387,41.22929500342232
970724365551,19.0
551457299823,12.70136986
665303060615,19.0
290730786497,41.12251882272415
295818217348,21.0
453954863516,19.0
193705299750,21.0
286013330597,12.16438356
499165373448,33.0
512558933065,27.5
303198127376,67.53456536618754
461789283926,12.66
596190685497,15.2
372903120618,12.0
848863381663,13.78
849439788219,19.0
468044019609,21.0
492227230800,19.0
494054491223,21.0
730918684622,10.12328767
517485012755,20.0
675221521310,18.1383
524609168470,21.0
561045643649,22.5
480228126690,16.03
976139172060,21.0
984786358175,57.702943189596176
555813233988,25.58521560574949
395113287039,50.3956194387406
326649012046,19.0
853076739302,18.75
541821932799,19.0
829279911985,19.0
864390147957,27.5
834928817578,63.41683778234086
611990204992,21.0
579120328387,12.51232877
433901926108,27.5
820231231679,40.0
397789536679,29.0
250777583312,22.0
564557955687,79.0
881702885069,25.0
967482205242,14.0
808157587639,23.0
592933699184,23.0
643156878338,18.0
127024850810,19.0
385965134643,48.0
256138999520,22.5
878981166880,25.0
343940609775,22.0
513432871555,11.0
921858841687,21.0
628893530541,9.189041096
389561985623,19.0
160079241762,24.0
212174852658,19.0
895750786932,28.0
345577831841,23.0
213536717598,30.0
888390950359,35.02258726899384
963802934589,19.0
387627806786,19.0
852119035315,29.0
513571495706,11.3
844502343291,23.0
368981431172,21.0
536531144180,21.0
873856873596,71.0
635354190905,21.0
864521527320,27.5
704648129030,9.0
329178400817,25.0
590290455236,11.23013699
789237283790,12.66027397
240921511661,19.0
930887135237,12.0
323003434264,23.0
622843285408,21.0
157747575462,21.0
714133828625,29.0
964531986227,57.86447638603696
690700446552,19.0
953700135343,20.0
743455835231,37.0
605373904061,23.0
209325230764,16.0
760566903733,22.0
219362965054,21.0
569532759972,64.26830937713895
212082942916,19.0
839253254886,19.0
522815183788,21.0
428405531533,8.873972603
517171317509,21.0
853205286014,27.0
672666802566,19.0
425902114613,22.5
483402142821,22.5
819345651599,10.0
119909871257,15.0
682089304633,27.5
433613356059,19.0
969765470206,18.0
238616702365,63.4031485284052
209401728890,19.0
730071150053,19.0
318523911068,19.0
739389914455,23.0
326017893990,72.14510609171799
402295700509,17.0
347308296503,22.0
198357080175,25.0
872219746706,26.0
761787072334,21.0
383918872195,19.0
460516282099,35.446954140999324
228707233803,24.3750855578371
331339723620,19.0
754258049359,21.0
378447768137,21.0
659885055931,22.0
157912888148,21.0
145200850196,23.0
538011067524,19.0
875946477747,18.0
788416388677,31.61670088980151
300059242922,21.0
518056224773,27.0
419439734818,19.0
831631755294,14.9432
386384203868,21.0
955777977378,64.57768651608487
539211759402,24.0
651378609045,10.0
978760006475,13.77
734267087534,19.0
110519368768,11.3369863
321009379265,22.5
815780161044,18.0
512419690162,19.0
938380050399,23.0
489027396007,12.25
702763965954,27.0
482033781584,23.0
923406567679,13.0
831623495535,18.0
891338570370,10.63013699
675854313594,16.05
171539146010,23.0
681456690857,24.0
766890196426,22.0
269937866674,21.0
784844785371,19.0
465791099145,25.0
723425355879,22.0
908407882813,19.0
683077578493,19.0
285593347262,21.0
524224102666,68.15058179329226
905823095507,19.7
457967549631,22.5
638598699448,19.0
255882149200,56.67624914442163
989482280855,19.0
865463279252,10.60821918
938896811577,10.26849315
155433706397,50.023271731690606
607808523191,23.0
373873295969,21.0
868182247503,27.0
678520978380,49.04312114989733
816072514616,47.014373716632434
404282612970,21.0
234330619817,21.0
913530350055,23.0
313720413578,27.4114
750196886752,62.42573579739904
106297012000,22.0
229569889740,9.82
434327587010,20.0
756104556615,25.0
366954944274,23.0
443528393725,20.0
784744094165,21.0
900153837660,12.6
520988708445,21.0
775521066439,68.48186173853524
319716522814,19.0
566100490218,20.0
137613044284,27.5
917008309577,33.0
986553319740,29.0
701904337000,40.36139630390144
512752293894,9.0
196183703425,13.0
449504710644,13.85
232331035108,72.5
710653466581,62.5
554090328633,22.5
962108996665,8.333333332999999
407652242836,18.2
419512319299,21.0
464956463990,32.5
343373917254,28.0
987076720776,12.77
